alpha,attack_eps,coverage,coverage_certav_abstained,coverage_certified_at_radius,coverage_fake,coverage_real,coverage_uncertified_at_radius,key,mean_set_size,n,n_calibration,qhat,radius,score_type,singleton_rate,source,variant
0.2,,0.983030303030303,1.0,0.9826946847960445,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_0.25__score_raw,1.2181818181818183,825,825,0.014714516065253758,0.25,raw,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_raw,2.0,825,825,0.5,0.5,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9672544080604534,0.9933333333333333,0.72,1.0,alpha_0.100__r_0.50__score_raw,1.0763636363636364,825,825,0.14816511324865478,0.5,raw,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.982367758186398,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_0.50__score_raw,1.2181818181818183,825,825,0.014714516065253758,0.5,raw,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_raw,2.0,825,825,0.5,1.0,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9659685863874345,0.9933333333333333,0.72,1.0,alpha_0.100__r_1.00__score_raw,1.0763636363636364,825,825,0.14816511324865478,1.0,raw,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.981675392670157,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_1.00__score_raw,1.2181818181818183,825,825,0.014714516065253758,1.0,raw,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,0.9442424242424242,1.0,0.9442424242424242,0.984,0.5466666666666666,,alpha_0.050__r_0.00__score_cp,1.0278787878787878,825,825,0.7285705752742562,0.0,cp,0.9721212121212122,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9684848484848485,0.9933333333333333,0.72,,alpha_0.100__r_0.00__score_cp,1.0763636363636364,825,825,0.14816511324865478,0.0,cp,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.983030303030303,0.9986666666666667,0.8266666666666667,,alpha_0.200__r_0.00__score_cp,1.2181818181818183,825,825,0.014714516065253758,0.0,cp,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_cp,2.0,825,825,0.5,0.25,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9678615574783683,0.9933333333333333,0.72,1.0,alpha_0.100__r_0.25__score_cp,1.0763636363636364,825,825,0.14816511324865478,0.25,cp,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.9826946847960445,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_0.25__score_cp,1.2181818181818183,825,825,0.014714516065253758,0.25,cp,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_cp,2.0,825,825,0.5,0.5,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9672544080604534,0.9933333333333333,0.72,1.0,alpha_0.100__r_0.50__score_cp,1.0763636363636364,825,825,0.14816511324865478,0.5,cp,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.982367758186398,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_0.50__score_cp,1.2181818181818183,825,825,0.014714516065253758,0.5,cp,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_cp,2.0,825,825,0.5,1.0,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9659685863874345,0.9933333333333333,0.72,1.0,alpha_0.100__r_1.00__score_cp,1.0763636363636364,825,825,0.14816511324865478,1.0,cp,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.981675392670157,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_1.00__score_cp,1.2181818181818183,825,825,0.014714516065253758,1.0,cp,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,0.9442424242424242,1.0,0.9442424242424242,0.984,0.5466666666666666,,alpha_0.050__r_0.00__score_log,1.0278787878787878,825,825,1.152013065395225,0.0,log,0.9721212121212122,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9684848484848485,0.9933333333333333,0.72,,alpha_0.100__r_0.00__score_log,1.0763636363636364,825,825,0.1210383283770561,0.0,log,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.983030303030303,0.9986666666666667,0.8266666666666667,,alpha_0.200__r_0.00__score_log,1.2181818181818183,825,825,0.004008021397538822,0.0,log,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_log,2.0,825,825,0.6931471805599453,0.25,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9678615574783683,0.9933333333333333,0.72,1.0,alpha_0.100__r_0.25__score_log,1.0763636363636364,825,825,0.1603625658262653,0.25,log,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.9826946847960445,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_0.25__score_log,1.2181818181818183,825,825,0.014823848397222594,0.25,log,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_log,2.0,825,825,0.6931471805599453,0.5,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9672544080604534,0.9933333333333333,0.72,1.0,alpha_0.100__r_0.50__score_log,1.0763636363636364,825,825,0.1603625658262653,0.5,log,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.982367758186398,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_0.50__score_log,1.2181818181818183,825,825,0.014823848397222594,0.5,log,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_log,2.0,825,825,0.6931471805599453,1.0,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.1,,0.9684848484848485,1.0,0.9659685863874345,0.9933333333333333,0.72,1.0,alpha_0.100__r_1.00__score_log,1.0763636363636364,825,825,0.1603625658262653,1.0,log,0.9236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.2,,0.983030303030303,1.0,0.981675392670157,0.9986666666666667,0.8266666666666667,1.0,alpha_0.200__r_1.00__score_log,1.2181818181818183,825,825,0.014823848397222594,1.0,log,0.7818181818181819,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,clean
0.05,0.25,0.9406060606060606,1.0,0.9406060606060606,0.9813333333333333,0.5333333333333333,,alpha_0.050__r_0.00__score_raw,1.0315151515151515,825,825,0.6839999999999999,0.0,raw,0.9684848484848485,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9624242424242424,0.992,0.6666666666666666,,alpha_0.100__r_0.00__score_raw,1.0872727272727272,825,825,0.11399999999999999,0.0,raw,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9793939393939394,0.9986666666666667,0.7866666666666666,,alpha_0.200__r_0.00__score_raw,1.2327272727272727,825,825,0.0040000000000000036,0.0,raw,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_raw,2.0,825,825,0.5,0.25,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9614427860696517,0.992,0.6666666666666666,1.0,alpha_0.100__r_0.25__score_raw,1.0872727272727272,825,825,0.14816511324865478,0.25,raw,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9788557213930348,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_0.25__score_raw,1.2327272727272727,825,825,0.014714516065253758,0.25,raw,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_raw,2.0,825,825,0.5,0.5,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9609079445145019,0.992,0.6666666666666666,1.0,alpha_0.100__r_0.50__score_raw,1.0872727272727272,825,825,0.14816511324865478,0.5,raw,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.978562421185372,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_0.50__score_raw,1.2327272727272727,825,825,0.014714516065253758,0.5,raw,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_raw,2.0,825,825,0.5,1.0,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.958994708994709,0.992,0.6666666666666666,1.0,alpha_0.100__r_1.00__score_raw,1.0872727272727272,825,825,0.14816511324865478,1.0,raw,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9775132275132276,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_1.00__score_raw,1.2327272727272727,825,825,0.014714516065253758,1.0,raw,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,0.9406060606060606,1.0,0.9406060606060606,0.9813333333333333,0.5333333333333333,,alpha_0.050__r_0.00__score_cp,1.0315151515151515,825,825,0.7285705752742562,0.0,cp,0.9684848484848485,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9624242424242424,0.992,0.6666666666666666,,alpha_0.100__r_0.00__score_cp,1.0872727272727272,825,825,0.14816511324865478,0.0,cp,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9793939393939394,0.9986666666666667,0.7866666666666666,,alpha_0.200__r_0.00__score_cp,1.2327272727272727,825,825,0.014714516065253758,0.0,cp,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_cp,2.0,825,825,0.5,0.25,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9614427860696517,0.992,0.6666666666666666,1.0,alpha_0.100__r_0.25__score_cp,1.0872727272727272,825,825,0.14816511324865478,0.25,cp,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9788557213930348,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_0.25__score_cp,1.2327272727272727,825,825,0.014714516065253758,0.25,cp,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_cp,2.0,825,825,0.5,0.5,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9609079445145019,0.992,0.6666666666666666,1.0,alpha_0.100__r_0.50__score_cp,1.0872727272727272,825,825,0.14816511324865478,0.5,cp,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.978562421185372,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_0.50__score_cp,1.2327272727272727,825,825,0.014714516065253758,0.5,cp,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_cp,2.0,825,825,0.5,1.0,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.958994708994709,0.992,0.6666666666666666,1.0,alpha_0.100__r_1.00__score_cp,1.0872727272727272,825,825,0.14816511324865478,1.0,cp,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9775132275132276,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_1.00__score_cp,1.2327272727272727,825,825,0.014714516065253758,1.0,cp,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,0.9406060606060606,1.0,0.9406060606060606,0.9813333333333333,0.5333333333333333,,alpha_0.050__r_0.00__score_log,1.0315151515151515,825,825,1.152013065395225,0.0,log,0.9684848484848485,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9624242424242424,0.992,0.6666666666666666,,alpha_0.100__r_0.00__score_log,1.0872727272727272,825,825,0.1210383283770561,0.0,log,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9793939393939394,0.9986666666666667,0.7866666666666666,,alpha_0.200__r_0.00__score_log,1.2327272727272727,825,825,0.004008021397538822,0.0,log,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_log,2.0,825,825,0.6931471805599453,0.25,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9614427860696517,0.992,0.6666666666666666,1.0,alpha_0.100__r_0.25__score_log,1.0872727272727272,825,825,0.1603625658262653,0.25,log,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9788557213930348,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_0.25__score_log,1.2327272727272727,825,825,0.014823848397222594,0.25,log,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_log,2.0,825,825,0.6931471805599453,0.5,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.9609079445145019,0.992,0.6666666666666666,1.0,alpha_0.100__r_0.50__score_log,1.0872727272727272,825,825,0.1603625658262653,0.5,log,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.978562421185372,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_0.50__score_log,1.2327272727272727,825,825,0.014823848397222594,0.5,log,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.25,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_log,2.0,825,825,0.6931471805599453,1.0,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.1,0.25,0.9624242424242424,1.0,0.958994708994709,0.992,0.6666666666666666,1.0,alpha_0.100__r_1.00__score_log,1.0872727272727272,825,825,0.1603625658262653,1.0,log,0.9127272727272727,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.2,0.25,0.9793939393939394,1.0,0.9775132275132276,0.9986666666666667,0.7866666666666666,1.0,alpha_0.200__r_1.00__score_log,1.2327272727272727,825,825,0.014823848397222594,1.0,log,0.7672727272727272,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.25
0.05,0.5,0.9357575757575758,1.0,0.9357575757575758,0.9786666666666667,0.5066666666666667,,alpha_0.050__r_0.00__score_raw,1.0315151515151515,825,825,0.6839999999999999,0.0,raw,0.9684848484848485,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9527272727272728,0.9893333333333333,0.5866666666666667,,alpha_0.100__r_0.00__score_raw,1.0884848484848484,825,825,0.11399999999999999,0.0,raw,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
