alpha,attack_eps,coverage,coverage_certav_abstained,coverage_certified_at_radius,coverage_fake,coverage_real,coverage_uncertified_at_radius,key,mean_set_size,n,n_calibration,qhat,radius,score_type,singleton_rate,source,variant
0.2,0.5,0.9806060606060606,1.0,0.9806060606060606,0.9986666666666667,0.8,,alpha_0.200__r_0.00__score_raw,1.2545454545454546,825,825,0.0040000000000000036,0.0,raw,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_raw,2.0,825,825,0.5,0.25,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9514321295143213,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_0.25__score_raw,1.0884848484848484,825,825,0.14816511324865478,0.25,raw,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9800747198007472,0.9986666666666667,0.8,1.0,alpha_0.200__r_0.25__score_raw,1.2545454545454546,825,825,0.014714516065253758,0.25,raw,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_raw,2.0,825,825,0.5,0.5,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9505703422053232,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_0.50__score_raw,1.0884848484848484,825,825,0.14816511324865478,0.5,raw,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9797211660329531,0.9986666666666667,0.8,1.0,alpha_0.200__r_0.50__score_raw,1.2545454545454546,825,825,0.014714516065253758,0.5,raw,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_raw,2.0,825,825,0.5,1.0,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9482758620689655,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_1.00__score_raw,1.0884848484848484,825,825,0.14816511324865478,1.0,raw,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9787798408488063,0.9986666666666667,0.8,1.0,alpha_0.200__r_1.00__score_raw,1.2545454545454546,825,825,0.014714516065253758,1.0,raw,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,0.9357575757575758,1.0,0.9357575757575758,0.9786666666666667,0.5066666666666667,,alpha_0.050__r_0.00__score_cp,1.0315151515151515,825,825,0.7285705752742562,0.0,cp,0.9684848484848485,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9527272727272728,0.9893333333333333,0.5866666666666667,,alpha_0.100__r_0.00__score_cp,1.0884848484848484,825,825,0.14816511324865478,0.0,cp,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9806060606060606,0.9986666666666667,0.8,,alpha_0.200__r_0.00__score_cp,1.2545454545454546,825,825,0.014714516065253758,0.0,cp,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_cp,2.0,825,825,0.5,0.25,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9514321295143213,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_0.25__score_cp,1.0884848484848484,825,825,0.14816511324865478,0.25,cp,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9800747198007472,0.9986666666666667,0.8,1.0,alpha_0.200__r_0.25__score_cp,1.2545454545454546,825,825,0.014714516065253758,0.25,cp,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_cp,2.0,825,825,0.5,0.5,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9505703422053232,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_0.50__score_cp,1.0884848484848484,825,825,0.14816511324865478,0.5,cp,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9797211660329531,0.9986666666666667,0.8,1.0,alpha_0.200__r_0.50__score_cp,1.2545454545454546,825,825,0.014714516065253758,0.5,cp,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_cp,2.0,825,825,0.5,1.0,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9482758620689655,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_1.00__score_cp,1.0884848484848484,825,825,0.14816511324865478,1.0,cp,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9787798408488063,0.9986666666666667,0.8,1.0,alpha_0.200__r_1.00__score_cp,1.2545454545454546,825,825,0.014714516065253758,1.0,cp,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,0.9357575757575758,1.0,0.9357575757575758,0.9786666666666667,0.5066666666666667,,alpha_0.050__r_0.00__score_log,1.0315151515151515,825,825,1.152013065395225,0.0,log,0.9684848484848485,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9527272727272728,0.9893333333333333,0.5866666666666667,,alpha_0.100__r_0.00__score_log,1.0884848484848484,825,825,0.1210383283770561,0.0,log,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9806060606060606,0.9986666666666667,0.8,,alpha_0.200__r_0.00__score_log,1.2545454545454546,825,825,0.004008021397538822,0.0,log,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_log,2.0,825,825,0.6931471805599453,0.25,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9514321295143213,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_0.25__score_log,1.0884848484848484,825,825,0.1603625658262653,0.25,log,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9800747198007472,0.9986666666666667,0.8,1.0,alpha_0.200__r_0.25__score_log,1.2545454545454546,825,825,0.014823848397222594,0.25,log,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_log,2.0,825,825,0.6931471805599453,0.5,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9505703422053232,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_0.50__score_log,1.0884848484848484,825,825,0.1603625658262653,0.5,log,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9797211660329531,0.9986666666666667,0.8,1.0,alpha_0.200__r_0.50__score_log,1.2545454545454546,825,825,0.014823848397222594,0.5,log,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_log,2.0,825,825,0.6931471805599453,1.0,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.1,0.5,0.9527272727272728,1.0,0.9482758620689655,0.9893333333333333,0.5866666666666667,1.0,alpha_0.100__r_1.00__score_log,1.0884848484848484,825,825,0.1603625658262653,1.0,log,0.9115151515151515,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.2,0.5,0.9806060606060606,1.0,0.9787798408488063,0.9986666666666667,0.8,1.0,alpha_0.200__r_1.00__score_log,1.2545454545454546,825,825,0.014823848397222594,1.0,log,0.7454545454545455,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_0.50
0.05,1.0,0.92,1.0,0.92,0.9666666666666667,0.4533333333333333,,alpha_0.050__r_0.00__score_raw,1.0412121212121213,825,825,0.6839999999999999,0.0,raw,0.9587878787878787,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9466666666666667,0.9866666666666667,0.5466666666666666,,alpha_0.100__r_0.00__score_raw,1.1175757575757577,825,825,0.11399999999999999,0.0,raw,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9769696969696969,0.9973333333333333,0.7733333333333333,,alpha_0.200__r_0.00__score_raw,1.2763636363636364,825,825,0.0040000000000000036,0.0,raw,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_raw,2.0,825,825,0.5,0.25,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.945,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_0.25__score_raw,1.1175757575757577,825,825,0.14816511324865478,0.25,raw,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.97625,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_0.25__score_raw,1.2763636363636364,825,825,0.014714516065253758,0.25,raw,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_raw,2.0,825,825,0.5,0.5,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9434447300771208,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_0.50__score_raw,1.1175757575757577,825,825,0.14816511324865478,0.5,raw,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9755784061696658,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_0.50__score_raw,1.2763636363636364,825,825,0.014714516065253758,0.5,raw,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_raw,2.0,825,825,0.5,1.0,raw,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9398907103825137,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_1.00__score_raw,1.1175757575757577,825,825,0.14816511324865478,1.0,raw,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9740437158469946,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_1.00__score_raw,1.2763636363636364,825,825,0.014714516065253758,1.0,raw,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,0.92,1.0,0.92,0.9666666666666667,0.4533333333333333,,alpha_0.050__r_0.00__score_cp,1.0412121212121213,825,825,0.7285705752742562,0.0,cp,0.9587878787878787,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9466666666666667,0.9866666666666667,0.5466666666666666,,alpha_0.100__r_0.00__score_cp,1.1175757575757577,825,825,0.14816511324865478,0.0,cp,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9769696969696969,0.9973333333333333,0.7733333333333333,,alpha_0.200__r_0.00__score_cp,1.2763636363636364,825,825,0.014714516065253758,0.0,cp,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_cp,2.0,825,825,0.5,0.25,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.945,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_0.25__score_cp,1.1175757575757577,825,825,0.14816511324865478,0.25,cp,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.97625,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_0.25__score_cp,1.2763636363636364,825,825,0.014714516065253758,0.25,cp,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_cp,2.0,825,825,0.5,0.5,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9434447300771208,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_0.50__score_cp,1.1175757575757577,825,825,0.14816511324865478,0.5,cp,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9755784061696658,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_0.50__score_cp,1.2763636363636364,825,825,0.014714516065253758,0.5,cp,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_cp,2.0,825,825,0.5,1.0,cp,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9398907103825137,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_1.00__score_cp,1.1175757575757577,825,825,0.14816511324865478,1.0,cp,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9740437158469946,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_1.00__score_cp,1.2763636363636364,825,825,0.014714516065253758,1.0,cp,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,0.92,1.0,0.92,0.9666666666666667,0.4533333333333333,,alpha_0.050__r_0.00__score_log,1.0412121212121213,825,825,1.152013065395225,0.0,log,0.9587878787878787,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9466666666666667,0.9866666666666667,0.5466666666666666,,alpha_0.100__r_0.00__score_log,1.1175757575757577,825,825,0.1210383283770561,0.0,log,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9769696969696969,0.9973333333333333,0.7733333333333333,,alpha_0.200__r_0.00__score_log,1.2763636363636364,825,825,0.004008021397538822,0.0,log,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.25__score_log,2.0,825,825,0.6931471805599453,0.25,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.945,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_0.25__score_log,1.1175757575757577,825,825,0.1603625658262653,0.25,log,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.97625,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_0.25__score_log,1.2763636363636364,825,825,0.014823848397222594,0.25,log,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_0.50__score_log,2.0,825,825,0.6931471805599453,0.5,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9434447300771208,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_0.50__score_log,1.1175757575757577,825,825,0.1603625658262653,0.5,log,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9755784061696658,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_0.50__score_log,1.2763636363636364,825,825,0.014823848397222594,0.5,log,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,alpha_0.050__r_1.00__score_log,2.0,825,825,0.6931471805599453,1.0,log,0.0,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.1,1.0,0.9466666666666667,1.0,0.9398907103825137,0.9866666666666667,0.5466666666666666,1.0,alpha_0.100__r_1.00__score_log,1.1175757575757577,825,825,0.1603625658262653,1.0,log,0.8824242424242424,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
0.2,1.0,0.9769696969696969,1.0,0.9740437158469946,0.9973333333333333,0.7733333333333333,1.0,alpha_0.200__r_1.00__score_log,1.2763636363636364,825,825,0.014823848397222594,1.0,log,0.7236363636363636,/kaggle/working/phase2/conformal/isotropic_sigma100_seed2026_test_eval.json,pgd_eps_1.00
